60	0	a	@USER has this tropics update for us now... but she'll have the very latest details on #Florence with the new 11 p.m. advisory.   Be sure to join us TONIGHT at 11 for @USER News. #NBCCT URL
61	0	a	"@USER @USER Aha yes, I see that. The individual sense of needing to belong to a winning team"" because of the constant conditioning of self-devaluation. I see a strong sense of this on the Q side but on the left/hillary/antifa side as well regardless if they think they're winning or not."""
62	1	a	@USER Thats because you are an old man.
63	0	a	@USER @USER @USER Trump proposes racial profiling as a tactic 'to start thinking about' URL
64	0	a	@USER Because a former Antifa in the white house and they do not arrest her and a citizen if they arrest someone explain to me.
65	1	a	@USER He just doesn’t fit the team now. Agholor should stay in the slot because that’s where he is successful. JMatt is not an outside threat.
66	0	a	@USER @USER Poor baby.
67	0	a	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Now do Black Lives Matter. And Antifa.
68	1	a	@USER All that money hadn't made u smarter.
69	0	a	@USER @USER @USER The vast majority of guns on Chicago streets come from neighboring Indiana. States with toughest laws &amp; a way to keep guns out have lowest gun-related murder rates. (ala Hawaii) Smart gun control works!
70	0	a	@USER Grape!
71	0	a	@USER Christina would have been a better choice than Courtney . Hadwin has done this and is not as much of an amateur that she is making America believe
72	0	a	@USER Glad to see your friends are supporting Metis rights as much as you are supporting Zionists. URL
73	0	a	@USER I know! She is still alive....but wondering if her career was railroaded? Odd! Loved her...especially that day!
74	0	a	@USER @USER Did Chuck think Juanita Broderick credible-Keith Ellison’s girlfriend domestic abuse credible? The truth is Chuck is a sh*t stirrer for a cause. In this case- ruin a mans impeccable career-embarrass his wife &amp; daughters-all in a sleazy days work. Y?Liberals destroy what dont like
75	0	a	@USER Ah that’s shite. Can’t understand why people go to a football match to do their best impression of a mute.   I’m trying for tickets in the Kop next chance I get because I assume the Main Stand has more or less the same atmosphere as the Kenny.
76	1	a	@USER He is a beast
77	0	a	@USER @USER @USER @USER Huh! The pot grows as council grows...in this case it is a reduction...and that amount $25m is going right back to the city for police gun control...already announced!
78	0	a	@USER Well duh. That’s who he is. He defends other abusers so they’ll defend him.
79	1	a	@USER @USER She is better than all this shit. She is better than anything. ❤️
80	0	a	#SJW crap and/or #Paedophilia ..  #Hollywood #TV #Movies #Gaming #Politics #Comics #Police #PublicAuthorities like #Councils .. #DWP #DWPCrimes  #CatholicChurch or #Church  #Vatican  #Islam and #Muslims used as a weapon ..  Missed anything?! #NHS maybe?  #MBGA #Conservatives
81	0	a	@USER Remember Tina. You can always sleep when you are dead! URL
82	0	a	@USER Prayers for your wife. I too had Colon Cancer..having bowel problems so apt w/GI after my Oncologist. So I know what she is going thru. Prayers for you both. Remember God is in control.
83	0	a	@USER Notice how everyone avoids this tweet ☝️☝️  They might think you are referring to them. 😂😂  But not me comrade. I stalk everyone. 🤟🤟
84	1	a	@USER Coming from a guy who worries more about straws than cleaning up failed 'shitty' policies..now he knows best..lol
85	0	a	@USER He is very skilled😂😂
86	0	a	@USER Good thinking
87	0	a	@USER @USER Yes sir!
88	0	a	@USER @USER @USER @USER did Twitter silence alex jones in retaliation of him asking Twitter jack questions  @USER @USER @USER @USER URL
89	0	a	@USER woman accusing Supreme Court nominee #Kavanaugh of physical and sexual assault should not be ignored or insulted,WhiteHouse senior counselor @USER says:BECAUSE A RAPIST &amp;ATEMPTED MURDERER Can’t GO FREE Because He Was 17yrs ,DRUNK &amp; WANTED IT❗️#tcot #pjnet #maga URL
90	0	a	@USER Are you joining ANTIFA?
91	0	a	@USER @USER Target environment keeps getting richer.
92	0	a	@USER @USER @USER @USER This is why I don’t like liberals they don’t have a civil conversation or come with evidence just feelings and out of context quotes.
93	0	a	@USER @USER @USER Of course Swalwell and pencil neck will probably go into hiding like all liberals do when their BUSTED....  Melt down liberal left...love watching it
94	1	a	@USER You are an absolute dick 😡
95	0	a	@USER @USER Only if the self-serving @USER don't stand and reject Mrs May's de facto #remain surrender.  Now begone with that insurgent hashtag.
96	1	a	@USER Bro go watch how he hold his backwood in the interview like that shit was irritating lmao nigga is mad suspicious
97	0	a	@USER Holder needs to be prosecuted
98	0	a	@USER Yeah dangerous to question a scattered 35 year old account pushed on the eve of a nomination with the liberals saying they will stop at nothing to derail judge Kavanagh or any of Trumps picks? Delete your account...
99	0	a	@USER Of course you are!!
100	0	a	"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You are suggesting that it is not the     law and policy (sanctions regime) that informs rates of benefit sanctions. The graph would suggest that is true as by 2017 the sanctions rate was lower than it was under the previous sanctions regime. Good observations about pressure""++"""
101	0	a	".@USER The referendum wasn't about whether GDP goes up by 1% or down by 1%, it was about leaving political union and becoming an independent country! That is the issue that neither the Conservatives nor the Labour party wishes to address."" URL"
102	0	a	@USER @USER So is Marr really a member of the Labour Party? And Attlee and Orwell said they were conservatives? I am interested in why you think Labour is conservative.  However I don't see liberal as the opposite of conservative. Liberal poltics and economics are both right wing. Imho :)
103	0	a	"@USER @USER Please explain what controlled opposition"" means.  As for Bernier escaping, he split with the rest of the Conservatives because he's even more racist and exclusionary than they want to be."""
104	0	a	@USER Great news! Old moonbeam Just went into a coma! 😂
105	0	a	@USER @USER @USER @USER She is just feeling his touch first time😍😍😍😍😍😍
106	1	a	@USER @USER @USER @USER The Institution only let her tweet when she behaves. She is a Window Licker!!!!
107	1	a	@USER EVERYTHING is an issue with Muslims..go live in another country like Iran..
108	1	a	@USER @USER There are many dumb arguments for gun control but this may be the dumbest and most common.
109	0	a	#WhatILearnedToday liberals can’t win without lying
110	0	a	"@USER @USER @USER You're asking Liberals to use Reason and Logic. Look at these people, they have been suffering a collective psychosis for almost 2 yrs and get crazier by the hour. If their educated elite"" are Batsht crazy, their sheep/foot soldiers are likely certifiable. They are beyond help. URL"
111	0	a	@USER @USER Guy you are always present...bet why? Lol
112	0	a	@USER Hello !! You used to date Anthony Weiner !!! What does that tell us about you ?
113	0	a	@USER &amp; sicking their attack dogs ( #antiFa / #resist ) and blaming the right.
114	0	a	@USER It’s (she) is a real problem.
115	0	a	@USER @USER Melting snow flakes
116	1	a	@USER Absolutely should be a nail in the coffin.... for Hilliary
117	0	a	...by marginalizing conservatives politically (not civically) for a generation. Relegated to minority status. Ideas thoroughly disproven and ignored.
118	1	a	@USER @USER @USER This leftist is what is wrong in liberal colleges. More ppl and students will come out and will unmask this corrupt woman who is determined to destroy a good judge because she wants only liberals in the courts. @USER  @USER  @USER
119	1	a	@USER Desperation! Abuse of my power cause he is losing his mind
120	1	a	@USER @USER She is a fake. Vote her out. Now she wants sympathy.
121	0	a	@USER @USER @USER He tried this before and it went nowhere. He's 100% pro gun control. Done.
122	0	a	Just watching a Horizon show  about scientists that discovered a DNA mix between humans and Neanderthals.Would have thought Trump getting elected would have been proof enough. #MAGA
123	0	a	@USER @USER The tolerant Left
124	0	a	@USER And who seems to be getting things done.
125	0	a	@USER @USER Somebody's terrified.  What will happen when the #American public knows the #truth about what you've been doing? #DrainTheDeepState   #MAGA #Trump2020 #KAG  URL
126	0	a	@USER @USER No one cares about her gold digging and possibly illegal recordings.
127	1	a	@USER Cause who bitches be playing with 😭😭😭😭 god aint give me the gift for nothing
128	0	a	@USER Best not stray off message. We need to be using every death to blame guns and push for gun control. Talking about actual causes distracts from that. 🙉 #gunsense
129	1	a	"#MAGA people are very low IQ. GDP Growth"" means LITERALLY NOTHING. In no way does this translate to higher income for white familes or individuals. All that billions goes to companies or government.   And what jobs did he create? Labour which pays less than living wage lmao? URL"
130	0	a	@USER @USER We can empty all our prisons also and just say they broke no laws.....Liberal logic.
131	0	a	@USER Remember:  You're talking about the same media that never questions the assertions that everyone on the Right is a Nazi and Antifa is just a group of protesters.
132	1	a	#prouduncle 😍 she is the finest cheerleader of them all💙 te amo stinky butt💝 URL
133	0	a	@USER dont know who you are so imma just URL
134	1	a	@USER And honestly it’s ridiculous.. you are grocery shopping there is no need to be like That
135	1	a	@USER @USER Leftists showing yet again how vile they can be
136	0	a	@USER @USER I hope he gets on twitter so I can tell him how amazing he is. ❤😄
137	0	a	"@USER @USER @USER However if by at the top"" you mean Senior Engineers generally, then you are *once again* confusing individual competence - which surprise surprise hasn't changed - with organisational structure and competence. Good people thrive in a structure that allows things to get done"""
138	0	a	"@USER No she hasn't. What reform""? She is getting Trump to free particular famous people, in exchange for attention. The policies are worse now."""
139	0	a	@USER It’s Anita Hill versus Clarence Thomas all over again. I hope this confirmation process has the same end result.  #MAGA 😊👍🏼👏🏼🙏🏼✌🏼👮🏻👩🏻‍✈️🇺🇸🇵🇷
140	0	a	@USER @USER No conflict here—don’t look at this.  #Soros involved in violent left agenda of Antifa also.
141	1	a	@USER @USER No news. orgs. are giving Faith Goldy the time of day. That's simply wrong. She may not have the experience of the other two useless fools but she cares and she is no one's fool.
142	1	a	"@USER @USER @USER @USER @USER FEMA has contacted the Senator and was told.its a TV hit you take them when you can"" He Is a liar.  If he had a set... he would put on his big girl panties and tell the truth!"""
143	0	a	@USER He should look in a mirror!
144	1	a	@USER @USER @USER We have a stupid problem. Conservatives don’t just hate studies by smart people  (smart people suck) that show data (data schmata) and facts (#fakenews) but just being near one can turn somebody into a nitwit. #cdnpoli
145	1	a	@USER Liberals are all Kookoo !!!
146	0	a	@USER They don’t want you following people because they don’t like conservatives! Sickening  how biased Twitter’s management is. #TwitterLeftBias
147	0	a	@USER @USER any she is stunning
148	0	a	@USER He knows you’ll deny him a fair exchange - Based on recent and past interactions with Conservatives - Speaks to your poor ratings.
149	0	a	@USER @USER @USER @USER @USER Most modern conservatives aren't very bright. A lot of our founding fathers were slave-owners who wanted to end slavery in the US. Their principles were far more nuanced and granular than modern conservative principles: shallow principles cannot withstand the test of time.
150	0	a	14. how kind she is
151	1	a	@USER Fuck em
152	1	a	@USER yea your the bitch on the right getting smacked URL
153	0	a	#DueProcess not permitted for #Conservatives but #documented evidence against #Democrat can’t be believed #DoubleStandards #ConfirmKavanaughNow  URL
154	0	a	@USER @USER @USER @USER @USER @USER actualy im pretty sure if you banned all guns that would definitely stop criminals from getting them.  But no one wants to do that. but by your logic aren't Gun Control laws better than not having gun control laws?
155	1	a	"@USER @USER When I turned the speech on it sounded to me like Liberals becoming another nasty party"" with his personal attacks on various individuals."""
156	0	a	I think Judge Kavanaugh will be voted through next week after Mondays hearing unfortunately for him his reputation has tarnished by these vicious lies MAGA WWGIWGA URL
157	0	a	@USER Kathy the Patriot🗽  YOU HAVE TO LOVE our GREAT PRESIDENT TRUMP!!!  A SPINE OF U.S. STEEL!! CHANGING IT! ON TRADE &amp; EVERYTHING FOR AMERICANS!! #AMERICAFIRST #USA #MAGA #LEADERSHIP &amp; #RESPECT #ECONOMY #JOBS #PEACEthruSTRENGTH #GOD #BLESS #TRUMP &amp; #THEUSA     😀 🗽🗽🗽 😀
158	1	a	@USER Once again it's been proven that all gun control laws are intended to disarm the law abiding citizens and subvert the #2A. Criminal *don't* care about gun laws.
159	1	a	@USER A quick way to get yourself killed.  Thanks Antifa!
160	1	a	"@USER Has your network/organization put out a report on actress Li BingBing???  Some reports say she is missing"", other reports say the Chinese Government has abducted her????   What the heck is going on????"""
161	0	a	@USER You are not alone. I was sexually assaulted by a fellow law student in 1978. I never reported it because I didn't think I would be believed. However something happened that made me realize I wasn't his only victim. Then I felt I'd made a colossal mistake.
162	1	a	@USER Does not suffer fools and has seen enough shit to last nine lives.
163	0	a	@USER Because he hates
164	0	a	"@USER @USER @USER @USER Families being separated at the border. In fact, the picture of children in cages that Liberals were using to show how evil"" Trump is was actually taken while OBAMA was President"""
165	1	a	@USER When are the Republicans going to learn that Democrats hate conservatives .Vote  Thursday
166	1	a	@USER Nike lost $3.75 billion after kaepernick was named face of “just do it” bullshit.
167	1	a	@USER was literally just talking about this lol all mass shootings like that have been set ups. it’s propaganda used to divide us on major issues like gun control and terrorism
168	0	a	@USER @USER Follow along..  Conservatives paid Fusion  Fusion paid Orbis (Steele's company).  It's not that hard.. seriously
169	1	a	"@USER it's literally a narrative that is on par with Nazis punch, antifa punch, they are two sides of the same coin."" noooOOoOo one of these groups wants to exterminate or deport all PoC and Jews, the other just wants to prevent them from doing that, and this comparison benefits fash"""
170	1	a	@USER Both sides have promised wall SINCE ever y should ANYONE BELIEVE ANYTHING THEY SAY????? ?promised since 1986
171	1	a	@USER 2 battering rams used by liberals; sex &amp; racism. It is sinister &amp; desperate #BeneathHumanity
172	0	a	#WalkAway liberals......Your party is POISON. URL
173	0	a	@USER @USER @USER Because i'm a little concerned about the Q followers because they slowly become more and more a sort of right wing sjw antifa thingie  (Also excuse me for my horrible English it's not my native languase and didn't had much schooling in it so i'm sorry if it sucks. 😅)
174	1	a	@USER Just one more proof that the dnc hates the cosnstitution. this is exactly what pres. Washington warned us of in his farwell address. the dnc hates the constitution because it stands in the way of their totalitarain agenda. maybe that i why they push both socialism and gun control
175	0	a	@USER I’m sure he is. 💜
176	0	a	@USER @USER Send him this @USER party #manifesto where they promised they will help families maybe that will remind him his duties. #HostileEnvironment #PriceOnLove #SkypeFamilies @USER @USER @USER URL
177	0	a	@USER @USER @USER @USER Your reply makes no sense
178	0	a	@USER Did you have to scalp Custer ?
179	0	a	@USER @USER @USER @USER Welcome guys!!!
180	0	a	@USER You are all brothers
181	1	a	@USER Go back to Canada you freak.
182	1	a	@USER @USER I'm also a Prohibited Possessor thanks to Obama and his every soldier has  PTSD crazy administration.Can't get life insurance either.Still support the NRA and the work they do for gun rights.Hoping Trump will fix the wrongs of labeling veterans as a means to back-door gun control
183	0	a	@USER Dude you are old!!! Lmao. PS: Go Pack Go!!!
184	1	a	@USER 2018 charts she is. Overall fuck no. Cardi got ways to go to catch niki
185	0	a	@USER @USER @USER How could anyone want to vote for a Democrat who wants open borders and gun control
186	0	a	@USER @USER @USER @USER @USER @USER Congratulations!
187	0	a	@USER Awesome Job Mr. President Trump!!  MAGA
188	0	a	@USER Getting out of the Paris Climate Agreement is what 64m voters wanted! Obama committed us to $100B towards that agreement! We keep paying for the third world countries and we are going broke! It does not help when places like Cal. have 3m illegals either!
189	0	a	@USER @USER Kisses!😘😘
190	1	a	(2020 election season)  Trump: my dick is the most magnificent dick. Just tremendous.   Leftists: prove it you Russian puppet!  Trump: *whips dick out in fit of senility*  Conservatives: *vote Trump to victory*
191	0	a	@USER Does skip realize that by saying you should become a professional tweeter that he is kind of shitting on sports casters?  How many TD receptions skip have this year?
192	1	a	@USER @USER Liberals act out of emotion. Not understanding the law. Then they go around condemning every1 who does not agree with their completely fucked rational. “Nobody believed women for 250 years. So let’s believe all women! Oh and screw the legal system! Men are pigs. He’s guilty!” Smh
193	0	a	@USER @USER We need gun control! Lol
194	0	a	@USER Happy Birthday(s)!
195	1	a	@USER Thus far the only people getting shot and kicked out of places are conservatives. #MAGA #WalkAway #ConfirmKavanaugh
196	0	a	@USER @USER Characterizations of famous people are very funny. But not if they are black. Cue the race baiters in 3...2...1...
197	0	a	@USER @USER Can you show me gun control organisations that are exclusively trying to take away guns from black people??
198	1	a	@USER @USER We have been saved from you! MAGA!
199	0	a	We are most definitely Better off now than under the previous administration.. I still believe most sane people will vote with their head and wallet. There are many closet Republicans who when the chips are down will #VoteRedToSaveAmerica  and ignore the MSM. #KAG2018 #MAGA 🇺🇸 URL
200	0	a	@USER You are agent of #Crypt #agentofChaurch . So don’t speak on temples. @USER @USER @USER
201	0	a	@USER Here he is doing a demo URL
202	0	a	A tear is made of 1% water and 99% feelings.
203	0	a	@USER @USER @USER Just because it isn't a sexy diagnosis doesn't mean it gets low quality care. You are making an incorrect assumption.
204	0	a	@USER @USER @USER Which one is it? Is there an active threat that you could be shot that is driving the need for gun control?  Or is the idea that the threat exists hypothetical so I have an excuse to carry a big scary gun?
205	1	a	Anyone surprised? @USER  #CloserNation  #MAGA #QAnon URL
206	0	a	@USER @USER Ilegal Invader Kills 13-Year-Old Canadian Girl
207	0	a	@USER I’m very excited to buy more lol. The lady at the con all her manga was $6 and she told me some other cons she’s gonna be at so I wanna go to this one in Chicago next year 😂
208	0	a	@USER @USER Apparently durbin has amnesia
209	0	a	@USER Get the hell out of my country that u hate @USER the u have trashed &amp; weaponized OUR GOVT for 8 yrs to destroy us &amp; quit telling our kids to hate the best county your a disgrace!
210	0	a	@USER lol.. why don't they ever do it in the head to protest trump..  also aren't these people all for gun control?  tweet tweet.  URL
211	0	a	@USER Who she thinks she is to talk to a referee like that and expect everyone to support her! Or treat her specially?
212	1	a	Rosenstein’s 300 Attorneys ‘Helped’ Vet Kavanaugh – Now Sexual Abuse Charges URL which go back to his highschool days  and can't be proven &amp; Named witness DENIES  #Pathetic #ConfirmKavanaugh #PJNET #CCOT #maga #KAG2018 #Trump2020 #NoMoreProgressiveLiberals
213	0	a	@USER @USER @USER The tourist on holiday with his parents place a sticker on a pole in Turkey while his parents ate a restaurant and you call that support
214	1	a	@USER Which is why it’s awesome that Kavanaugh didn’t shake that gun control dads hand.  Sorry for kid was killed by a gun but it’s not the future judges fault it happened...... omg white people in cities are silly
215	1	a	@USER @USER @USER He is dumb and dumber all in one president.  It's a two for one.
216	0	a	@USER @USER @USER @USER I think it’s a political impasse- Conservatives aren’t going to vote to force a GE and TM isn’t going to allow remain on the ballot paper ?
217	1	a	@USER @USER He is both evil and delusional. He eats those high quality paint chips.
218	0	a	@USER Doomentio
219	0	a	@USER @USER Itne me too liberals ko BURNOL khana padega....
220	0	a	@USER @USER He is pitiful!  Reason economy is soaring is that he is out of office and President Trump is get rid of his pen and phone regulations!  His legacy is being shattered and he knows it.  His speeches are only about him.  Democrats have no message 😎 vote Republican in November!🇺🇸
221	0	a	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Don't forget @USER &amp; Democrat backed #Antifa
222	0	a	@USER @USER She is an angel! Much love to her!
223	1	a	Now she scarred herself for life lol #MAGA URL
224	1	a	@USER @USER Popular side doesn’t equal winning side. Facts are that private schools do a much better job educating students than public schools. Public school teachers get unfair perks that they don’t deserve. It’s unfair to private school teachers.
225	1	a	@USER @USER @USER She?  To whom are you referring to?  Hillary?  You know what is tiresome?  Bernie supporters bashing Hillary Clinton.  She is an actual Democrat who raises money for the Democratic Party and doesn’t bash them.  She has a positive message.  So who is dividing the left?
226	0	a	@USER He is the eggman.
227	0	a	22 kids a day shot in USA ? statues of children hiding under desks to silently plead with voters for protection URL URL
228	0	a	@USER @USER @USER Yes he is
229	1	a	@USER Poor Baby.  This is why you and your entire network CAN NOT be trusted.    The only people still watching CNN are brainwashed liberals and demonrats. URL
230	0	a	@USER “Yes you are.. ”
231	0	a	@USER Do you think Canadian liberals will actually blame Trudeau if he costs them this? Or as per standard push it off on us?
232	0	a	@USER Why r u still pushing this. He is burnt. He has been outed as a sexual predator and Feinstein is ur new hero. Mondy there will be a list of women a mile long that he raped or worse. It's all Trumps fault.
233	0	a	@USER @USER @USER I hope the voters of the UK won’t forget what a shambles @USER @USER and  @USER have made of this. Lack of leadership has left us in the doldrums and betrayed both those who voted Leave and the rest of the UK. #BrexitBritain
234	0	a	#MAGA @USER  🎶 Sing like no one is listening  ♥️ Love like you've never been hurt  ✔️ Vote GOP when no one is watching  🙉  And don't listen to Liberals' dirt URL
235	0	a	@USER Buy more icecream!!!
236	0	a	@USER @USER She's been active on Instagram lately. And she is dropping an album sometime this year.
237	0	a	@USER Yes you are but I was asking what is it about the movie ?🤷‍♂️👀
238	1	a	@USER I CARE THAT HE WAS MURDERED. I don't care whether he had some weed in his home (like a whole lot of Americans do) any more than I'd care if you said he had 100 pairs of socks. He is the victim. You are trying to smear the victim. You are despicable.
239	0	a	@USER I love her! She is the sweetest! 💕
240	0	a	@USER @USER Loool. It is 🙈 he’s half Jamaican isn’t he? Does he resonate more with African culture? I know the rest of you are African. It’s just that I didn’t feel there was a strong representation from anyone Caribbean to be able to share their thoughts on a Caribbean carnival that’s all.
241	1	a	@USER Thank you Ms Desanctis! I'm comforted that not all conservatives are letting their ambition blind their conscience. Sexual assault/harassment has been a plague on society for centuries - that should NOT make it a conservative or traditionalist cause!
242	0	a	@USER Exactly this Anna! She is full of it.
243	0	a	@USER Couldn't care less about either one of them.
244	1	a	"@USER And the brainless #DEMS wants us to believe that he doesn't have the majority. Liberals is just like their leaders"" the corrupts #Obama and #CrookedHillary both are real bad losers #MAGA #TRUMP"""
